libsasl2-modules_2.1.28+dfsg-10_amd64	work/extracted/libsasl2-modules_2.1.28+dfsg-10_amd64/usr/lib/x86_64-linux-gnu/sasl2/libscram.so.2.0.25	libcrypto.so.3
libserf-1-1_1.3.9-11_amd64	work/extracted/libserf-1-1_1.3.9-11_amd64/usr/lib/x86_64-linux-gnu/libserf-1.so.1.3.0	libcrypto.so.3,libssl.so.3
libsofia-sip-ua0_1.12.11+20110422.1+1e14eea~dfsg-6_amd64	work/extracted/libsofia-sip-ua0_1.12.11+20110422.1+1e14eea~dfsg-6_amd64/usr/lib/x86_64-linux-gnu/libsofia-sip-ua.so.0.6.0	libcrypto.so.3,libssl.so.3
libsofthsm2_2.6.1-2.1_amd64	work/extracted/libsofthsm2_2.6.1-2.1_amd64/usr/lib/x86_64-linux-gnu/softhsm/libsofthsm2.so	libcrypto.so.3
libssl-dev_3.0.14-1~deb12u1_amd64		
libstrongswan-standard-plugins_5.9.8-5+deb12u1_amd64	work/extracted/libstrongswan-standard-plugins_5.9.8-5+deb12u1_amd64/usr/lib/ipsec/plugins/libstrongswan-openssl.so	libcrypto.so.3
libsylph1_1.1.0-21+b1_amd64	work/extracted/libsylph1_1.1.0-21+b1_amd64/usr/lib/x86_64-linux-gnu/libsylph.so.1.1.0	libcrypto.so.3,libssl.so.3
libtins4.0_4.0-1+b2_amd64	work/extracted/libtins4.0_4.0-1+b2_amd64/usr/lib/libtins.so.4.0	libcrypto.so.3
libveyon-core_4.7.5+repack1-1_amd64	work/extracted/libveyon-core_4.7.5+repack1-1_amd64/usr/lib/x86_64-linux-gnu/veyon/libveyon-core.so	libcrypto.so.3
libxlsxwriter4_1.1.4-2+b1_amd64	work/extracted/libxlsxwriter4_1.1.4-2+b1_amd64/usr/lib/x86_64-linux-gnu/libxlsxwriter.so.4	libcrypto.so.3
libyara9_4.2.3-4_amd64	work/extracted/libyara9_4.2.3-4_amd64/usr/lib/x86_64-linux-gnu/libyara.so.9.0.1	libcrypto.so.3
macopix_3.4.0+dfsg.1-3+b1_amd64	work/extracted/macopix_3.4.0+dfsg.1-3+b1_amd64/usr/games/macopix	libcrypto.so.3,libssl.so.3
medusa_2.2-7+b1_amd64	work/extracted/medusa_2.2-7+b1_amd64/usr/bin/medusa	libcrypto.so.3,libssl.so.3
medusa_2.2-7+b1_amd64	work/extracted/medusa_2.2-7+b1_amd64/usr/lib/x86_64-linux-gnu/medusa/modules/http.mod	libcrypto.so.3
medusa_2.2-7+b1_amd64	work/extracted/medusa_2.2-7+b1_amd64/usr/lib/x86_64-linux-gnu/medusa/modules/imap.mod	libcrypto.so.3
medusa_2.2-7+b1_amd64	work/extracted/medusa_2.2-7+b1_amd64/usr/lib/x86_64-linux-gnu/medusa/modules/pop3.mod	libcrypto.so.3
medusa_2.2-7+b1_amd64	work/extracted/medusa_2.2-7+b1_amd64/usr/lib/x86_64-linux-gnu/medusa/modules/smbnt.mod	libcrypto.so.3
medusa_2.2-7+b1_amd64	work/extracted/medusa_2.2-7+b1_amd64/usr/lib/x86_64-linux-gnu/medusa/modules/smtp.mod	libcrypto.so.3
medusa_2.2-7+b1_amd64	work/extracted/medusa_2.2-7+b1_amd64/usr/lib/x86_64-linux-gnu/medusa/modules/vnc.mod	libcrypto.so.3
mold_1.10.1+dfsg-1_amd64	work/extracted/mold_1.10.1+dfsg-1_amd64/usr/bin/mold	libcrypto.so.3
netsurf-fb_3.10-1+b3_amd64	work/extracted/netsurf-fb_3.10-1+b3_amd64/usr/bin/netsurf-fb	libcrypto.so.3,libssl.so.3
netsurf-gtk_3.10-1+b3_amd64	work/extracted/netsurf-gtk_3.10-1+b3_amd64/usr/bin/netsurf-gtk	libcrypto.so.3,libssl.so.3
nginx_1.22.1-9_amd64	work/extracted/nginx_1.22.1-9_amd64/usr/sbin/nginx	libcrypto.so.3,libssl.so.3
nsca-ng-server_1.6-6_amd64	work/extracted/nsca-ng-server_1.6-6_amd64/usr/sbin/nsca-ng	libcrypto.so.3,libssl.so.3
opa-address-resolution_10.10.3.0.11-1+b1_amd64	work/extracted/opa-address-resolution_10.10.3.0.11-1+b1_amd64/usr/bin/opa_osd_dump	libcrypto.so.3,libssl.so.3
opa-address-resolution_10.10.3.0.11-1+b1_amd64	work/extracted/opa-address-resolution_10.10.3.0.11-1+b1_amd64/usr/bin/opa_osd_exercise	libcrypto.so.3,libssl.so.3
opa-address-resolution_10.10.3.0.11-1+b1_amd64	work/extracted/opa-address-resolution_10.10.3.0.11-1+b1_amd64/usr/bin/opa_osd_query	libcrypto.so.3,libssl.so.3
opa-address-resolution_10.10.3.0.11-1+b1_amd64	work/extracted/opa-address-resolution_10.10.3.0.11-1+b1_amd64/usr/bin/opa_osd_query_many	libcrypto.so.3,libssl.so.3
opa-address-resolution_10.10.3.0.11-1+b1_amd64	work/extracted/opa-address-resolution_10.10.3.0.11-1+b1_amd64/usr/lib/ibacm/libdsap.so.1.0.0	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/sbin/opa2rm	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/sbin/opapaquery	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/sbin/opareport	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/sbin/opatop	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/lib/opa/fm_tools/config_check	libcrypto.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/lib/opa/tools/opachassisip	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/lib/opa/tools/opaswconfigure	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/lib/opa/tools/opaswfwconfigure	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/lib/opa/tools/opaswfwupdate	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/lib/opa/tools/opaswfwverify	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/lib/opa/tools/opaswping	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/lib/opa/tools/opaswquery	libcrypto.so.3,libssl.so.3
opa-fastfabric_10.10.3.0.11-1+b1_amd64	work/extracted/opa-fastfabric_10.10.3.0.11-1+b1_amd64/usr/lib/opa/tools/opaswreset	libcrypto.so.3,libssl.so.3
opencryptoki_3.8.1+dfsg-3.2+b3_amd64	work/extracted/opencryptoki_3.8.1+dfsg-3.2+b3_amd64/usr/sbin/pkcscca	libcrypto.so.3
opencryptoki_3.8.1+dfsg-3.2+b3_amd64	work/extracted/opencryptoki_3.8.1+dfsg-3.2+b3_amd64/usr/sbin/pkcsicsf	libcrypto.so.3
opencryptoki_3.8.1+dfsg-3.2+b3_amd64	work/extracted/opencryptoki_3.8.1+dfsg-3.2+b3_amd64/usr/sbin/pkcsslotd	libcrypto.so.3
openvswitch-switch_3.1.0-2+deb12u1_amd64	work/extracted/openvswitch-switch_3.1.0-2+deb12u1_amd64/usr/bin/ovs-dpctl	libcrypto.so.3,libssl.so.3
openvswitch-switch_3.1.0-2+deb12u1_amd64	work/extracted/openvswitch-switch_3.1.0-2+deb12u1_amd64/usr/bin/ovs-vsctl	libcrypto.so.3,libssl.so.3
